make,vehicle_class,engine_liters,cylinders,transmission,fuel_type,fuel_consumption_liters_100km,co2_emissions,co2_bins
hyundai,full-size,1.6,4,am7,x,8.6,205,"Surcharge of $20,000"
hyundai,full-size,1.6,4,m6,x,9.2,218,"Surcharge of $20,000"
hyundai,full-size,2,4,as6,x,8.4,199,"Surcharge of $20,000"
hyundai,full-size,2,4,m6,x,8.7,207,"Surcharge of $20,000"
hyundai,full-size,1.6,4,am6,x,4.2,99,"Rebate of $10,000"
hyundai,full-size,1.6,4,am6,x,4.1,96,"Rebate of $10,000"
hyundai,suv: small,2,4,as6,x,7.9,187,"Surcharge of $20,000"
hyundai,suv: small,2.4,4,as8,x,9.6,225,"Surcharge of $20,000"
hyundai,suv: small,2,4,as8,x,10.7,255,"Surcharge of $20,000"
hyundai,suv: small,2.4,4,as8,x,10.1,238,"Surcharge of $20,000"
hyundai,full-size,1.6,4,as8,x,7.7,181,"Surcharge of $10,000"
hyundai,full-size,2.5,4,as8,x,7.7,182,"Surcharge of $10,000"
hyundai,full-size,2,4,am6,x,5,117,"Rebate of $10,000"
hyundai,compact,1.6,4,am7,x,7.8,184,"Surcharge of $10,000"
hyundai,compact,1.6,4,m6,x,8.3,196,"Surcharge of $20,000"
hyundai,compact,2,4,as6,x,8.2,193,"Surcharge of $20,000"
hyundai,mid-size,1.6,4,av,x,7.5,178,"Surcharge of $10,000"
hyundai,mid-size,1.6,4,m6,x,7.8,184,"Surcharge of $10,000"
infiniti,subcompact,3,6,as7,z,10.7,251,"Surcharge of $20,000"
infiniti,suv: small,2,4,av8,z,9.7,228,"Surcharge of $20,000"
infiniti,suv: small,3.5,6,av7,z,10.9,257,"Surcharge of $20,000"
infiniti,suv: standard,5.6,8,as7,z,15.3,360,"Surcharge of $20,000"
jaguar,suv: small,2,4,as9,z,9.8,231,"Surcharge of $20,000"
jaguar,suv: small,2,4,as9,z,10.1,236,"Surcharge of $20,000"
jaguar,suv: small,2,4,as8,z,9.9,227,"Surcharge of $20,000"
jaguar,suv: small,2,4,as8,z,9.9,232,"Surcharge of $20,000"
jaguar,suv: small,3,6,as8,z,11.8,277,"Surcharge of $20,000"
jaguar,suv: small,5,8,as8,z,12.9,303,"Surcharge of $20,000"
jaguar,two-seater,3,6,as8,z,10.4,242,"Surcharge of $20,000"
jaguar,two-seater,3,6,as8,z,10.8,253,"Surcharge of $20,000"
jaguar,two-seater,3,6,as8,z,11.3,265,"Surcharge of $20,000"
jaguar,two-seater,5,8,as8,z,12.7,299,"Surcharge of $20,000"
jaguar,two-seater,3,6,as8,z,10.4,242,"Surcharge of $20,000"
jaguar,two-seater,3,6,as8,z,10.8,253,"Surcharge of $20,000"
jaguar,two-seater,3,6,as8,z,11.3,265,"Surcharge of $20,000"
jaguar,two-seater,5,8,as8,z,12.7,299,"Surcharge of $20,000"
jaguar,compact,2,4,as8,z,8.5,200,"Surcharge of $20,000"
jaguar,compact,2,4,as8,z,9.4,220,"Surcharge of $20,000"
jaguar,mid-size,2,4,as8,z,8.8,207,"Surcharge of $20,000"
jaguar,mid-size,2,4,as8,z,9.2,217,"Surcharge of $20,000"
jaguar,mid-size,3,6,as8,z,10.4,243,"Surcharge of $20,000"
jeep,suv: small,2.4,4,a9,x,9.3,219,"Surcharge of $20,000"
jeep,suv: small,2,4,a9,x,10.6,249,"Surcharge of $20,000"
jeep,suv: small,3.2,6,a9,x,11.6,269,"Surcharge of $20,000"
jeep,suv: small,2.4,4,m6,x,9,211,"Surcharge of $20,000"
jeep,suv: small,2.4,4,m6,x,9.4,221,"Surcharge of $20,000"
jeep,pickup truck: standard,3.6,6,a8,x,12.3,290,"Surcharge of $20,000"
jeep,pickup truck: standard,3.6,6,m6,x,12.6,296,"Surcharge of $20,000"
jeep,suv: small,1.3,4,a9,x,9.2,216,"Surcharge of $20,000"
jeep,suv: small,1.3,4,a9,x,9.9,230,"Surcharge of $20,000"
jeep,suv: small,2,4,a8,x,10.3,241,"Surcharge of $20,000"
jeep,suv: small,3.6,6,a8,x,11.8,274,"Surcharge of $20,000"
jeep,suv: small,3.6,6,a8,x,11,259,"Surcharge of $20,000"
jeep,suv: small,3.6,6,m6,x,11.8,277,"Surcharge of $20,000"
jeep,suv: small,2,4,a8,x,11.2,263,"Surcharge of $20,000"
jeep,suv: small,2,4,a8,x,10.9,257,"Surcharge of $20,000"
jeep,suv: small,3,6,a8,d,9.5,255,"Surcharge of $20,000"
jeep,suv: small,3.6,6,a8,x,11.9,280,"Surcharge of $20,000"
jeep,suv: small,3.6,6,a8,x,11.8,276,"Surcharge of $20,000"
jeep,suv: small,3.6,6,m6,x,12.2,285,"Surcharge of $20,000"
kia,mid-size,1.6,4,am7,x,7.8,184,"Surcharge of $10,000"
kia,mid-size,2,4,av,x,7,165,"Surcharge of $10,000"
kia,station wagon: small,1.6,4,am6,x,4.8,114,"Rebate of $10,000"
kia,station wagon: small,1.6,4,am6,x,4.7,110,"Rebate of $10,000"
kia,station wagon: small,1.6,4,am6,x,5.4,129,No Tax or Rebate
kia,full-size,2.4,4,as6,x,8.4,199,"Surcharge of $20,000"
kia,mid-size,2,4,am6,x,5.6,132,No Tax or Rebate
kia,compact,1.6,4,av,x,6.6,151,No Tax or Rebate
kia,compact,1.6,4,m6,x,7,167,"Surcharge of $10,000"
kia,minivan,3.3,6,as8,x,11.5,271,"Surcharge of $20,000"
kia,suv: small,2.4,4,as6,x,10.2,242,"Surcharge of $20,000"
kia,suv: small,3.3,6,as8,x,11.1,261,"Surcharge of $20,000"
kia,station wagon: small,2,4,av,x,7.9,188,"Surcharge of $20,000"
kia,station wagon: small,2,4,m6,x,8.7,206,"Surcharge of $20,000"
kia,suv: small,2.4,4,as6,x,10,239,"Surcharge of $20,000"
kia,suv: small,3.8,6,as8,x,11.2,264,"Surcharge of $20,000"
lamborghini,two-seater,6.5,12,am7,z,21.4,485,"Surcharge of $20,000"
lamborghini,two-seater,6.5,12,am7,z,21.7,493,"Surcharge of $20,000"
lamborghini,two-seater,5.2,10,am7,z,15.7,370,"Surcharge of $20,000"
lamborghini,two-seater,5.2,10,am7,z,15.7,370,"Surcharge of $20,000"
lamborghini,two-seater,5.2,10,am7,z,15.7,370,"Surcharge of $20,000"
land rover,suv: standard,3,6,as8,z,13.3,311,"Surcharge of $20,000"
land rover,suv: standard,3,6,as8,d,10.4,279,"Surcharge of $20,000"
land rover,suv: small,2,4,as9,z,11.3,266,"Surcharge of $20,000"
land rover,suv: small,2,4,as9,z,11.1,262,"Surcharge of $20,000"
land rover,suv: standard,3,6,as8,z,11,258,"Surcharge of $20,000"
land rover,suv: standard,3,6,as8,d,9.6,256,"Surcharge of $20,000"
land rover,suv: standard,5,8,as8,z,12.9,305,"Surcharge of $20,000"
land rover,suv: standard,5,8,as8,z,13,305,"Surcharge of $20,000"
land rover,suv: standard,5,8,as8,z,15.1,354,"Surcharge of $20,000"
land rover,suv: standard,5,8,as8,z,15.5,365,"Surcharge of $20,000"
land rover,suv: standard,3,6,as8,z,11.3,264,"Surcharge of $20,000"
land rover,suv: standard,3,6,as8,d,9.6,256,"Surcharge of $20,000"
land rover,suv: standard,5,8,as8,z,12.6,294,"Surcharge of $20,000"
land rover,suv: standard,5,8,as8,z,14.3,336,"Surcharge of $20,000"
land rover,suv: small,2,4,as9,z,10.4,245,"Surcharge of $20,000"
land rover,suv: small,2,4,as9,z,10.3,242,"Surcharge of $20,000"
land rover,suv: small,2,4,as8,z,10.2,238,"Surcharge of $20,000"
land rover,suv: small,2,4,as8,z,10.6,248,"Surcharge of $20,000"
land rover,suv: small,3,6,as8,z,11.6,273,"Surcharge of $20,000"
land rover,suv: small,3,6,as8,z,11.6,273,"Surcharge of $20,000"
land rover,suv: small,5,8,as8,z,13.5,318,"Surcharge of $20,000"
lexus,mid-size,2.5,4,as6,x,5.3,124,"Rebate of $10,000"
lexus,mid-size,3.5,6,as6,z,10.9,254,"Surcharge of $20,000"
lexus,compact,5,8,as8,z,12.5,293,"Surcharge of $20,000"
lexus,compact,2,4,as8,z,9.5,220,"Surcharge of $20,000"
lexus,compact,3.5,6,as6,z,10.9,254,"Surcharge of $20,000"
lexus,compact,3.5,6,as6,z,10.9,254,"Surcharge of $20,000"
lexus,subcompact,5,8,as10,z,12.6,294,"Surcharge of $20,000"
lexus,mid-size,3.4,6,as10,z,11.1,262,"Surcharge of $20,000"
lexus,mid-size,3.5,6,av10,z,9.1,214,"Surcharge of $20,000"
lexus,suv: small,2.5,4,av6,x,7.5,176,"Surcharge of $10,000"
lexus,subcompact,3.5,6,as6,z,11.2,262,"Surcharge of $20,000"
lexus,subcompact,3.5,6,as6,z,11.2,262,"Surcharge of $20,000"
lexus,suv: standard,3.5,6,av6,z,7.9,185,"Surcharge of $10,000"
lexus,compact,2,4,av6,x,6,140,No Tax or Rebate
lincoln,suv: standard,3,6,as10,x,11.9,280,"Surcharge of $20,000"
lincoln,full-size,2.7,6,as6,x,12,281,"Surcharge of $20,000"
lincoln,full-size,3,6,as6,x,12.3,289,"Surcharge of $20,000"
lincoln,full-size,3.7,6,as6,x,12.2,287,"Surcharge of $20,000"
lincoln,suv: small,2.3,4,as8,x,9.8,230,"Surcharge of $20,000"
lincoln,mid-size,2,4,as6,x,10.4,245,"Surcharge of $20,000"
lincoln,mid-size,2,4,av,x,5.6,131,No Tax or Rebate
lincoln,suv: small,2,4,as8,x,10.7,250,"Surcharge of $20,000"
lincoln,suv: small,2.7,6,as8,x,11,258,"Surcharge of $20,000"
lincoln,suv: standard,3.5,6,as10,x,13.4,315,"Surcharge of $20,000"
maserati,mid-size,3,6,as8,z,12.2,286,"Surcharge of $20,000"
maserati,mid-size,3,6,as8,z,12.2,286,"Surcharge of $20,000"
maserati,mid-size,3,6,as8,z,12.6,295,"Surcharge of $20,000"
maserati,suv: standard,3,6,as8,z,13.7,324,"Surcharge of $20,000"
maserati,suv: standard,3,6,as8,z,13.7,324,"Surcharge of $20,000"
maserati,suv: standard,3.8,8,as8,z,15.3,360,"Surcharge of $20,000"
maserati,suv: standard,3.8,8,as8,z,15.3,360,"Surcharge of $20,000"
maserati,full-size,3,6,as8,z,12.2,286,"Surcharge of $20,000"
maserati,full-size,3,6,as8,z,12.8,301,"Surcharge of $20,000"
maserati,full-size,3.8,8,as8,z,13.7,321,"Surcharge of $20,000"
mazda,compact,2,4,m6,x,8,186,"Surcharge of $20,000"
mazda,suv: small,2.5,4,as6,x,8.6,200,"Surcharge of $20,000"
mazda,compact,2.5,4,as6,x,7.7,181,"Surcharge of $10,000"
mazda,compact,2.5,4,as6,x,7.8,183,"Surcharge of $10,000"
mazda,compact,2.5,4,as6,x,8.2,192,"Surcharge of $20,000"
mazda,mid-size,2,4,m6,x,7.8,181,"Surcharge of $10,000"
mazda,mid-size,2.5,4,as6,x,8,187,"Surcharge of $20,000"
mazda,mid-size,2.5,4,m6,x,8.1,189,"Surcharge of $20,000"
mazda,mid-size,2.5,4,as6,x,8.7,204,"Surcharge of $20,000"
mazda,mid-size,2.5,4,as6,x,8,188,"Surcharge of $20,000"
mazda,two-seater,2,4,as6,z,7.9,186,"Surcharge of $20,000"
mercedes-benz,subcompact,2,4,am7,z,8.6,201,"Surcharge of $20,000"
mercedes-benz,station wagon: small,2,4,am7,z,8.3,195,"Surcharge of $20,000"
mercedes-benz,subcompact,2,4,am7,z,8.9,207,"Surcharge of $20,000"
mercedes-benz,station wagon: small,2,4,am7,z,9.2,215,"Surcharge of $20,000"
mercedes-benz,compact,3,6,a9,z,10.7,253,"Surcharge of $20,000"
mercedes-benz,subcompact,3,6,a9,z,11.2,263,"Surcharge of $20,000"
mercedes-benz,subcompact,3,6,a9,z,11.1,255,"Surcharge of $20,000"
mercedes-benz,station wagon: small,3,6,a9,z,10.8,255,"Surcharge of $20,000"
mercedes-benz,compact,4,8,a9,z,11.2,263,"Surcharge of $20,000"
mercedes-benz,compact,4,8,a9,z,11.2,263,"Surcharge of $20,000"
mercedes-benz,subcompact,4,8,a9,z,12,282,"Surcharge of $20,000"
mercedes-benz,subcompact,4,8,a9,z,11.8,277,"Surcharge of $20,000"
mercedes-benz,compact,2,4,am7,z,9.4,218,"Surcharge of $20,000"
mercedes-benz,compact,2,4,am8,z,10.1,237,"Surcharge of $20,000"
mercedes-benz,compact,3,6,a9,z,10.7,235,"Surcharge of $20,000"
mercedes-benz,mid-size,3,6,a9,z,9.9,232,"Surcharge of $20,000"
mercedes-benz,subcompact,3,6,a9,z,10.9,245,"Surcharge of $20,000"
mercedes-benz,subcompact,3,6,a9,z,10.6,237,"Surcharge of $20,000"
mercedes-benz,station wagon: mid-size,3,6,a9,z,10.2,239,"Surcharge of $20,000"
mercedes-benz,mid-size,4,8,a9,z,13.5,318,"Surcharge of $20,000"
mercedes-benz,station wagon: mid-size,4,8,a9,z,12.7,299,"Surcharge of $20,000"
mercedes-benz,suv: standard,4,8,a9,z,17,396,"Surcharge of $20,000"
mercedes-benz,suv: small,3,6,a9,z,11.6,271,"Surcharge of $20,000"
mercedes-benz,suv: small,3,6,a9,z,11.6,272,"Surcharge of $20,000"
mercedes-benz,suv: small,4,8,a9,z,13.2,309,"Surcharge of $20,000"
mercedes-benz,suv: small,4,8,a9,z,13.2,309,"Surcharge of $20,000"
mercedes-benz,suv: standard,3,6,a9,z,12.1,285,"Surcharge of $20,000"
mercedes-benz,compact,3,6,a9,z,11.2,264,"Surcharge of $20,000"
mercedes-benz,compact,4,8,a9,z,13.7,323,"Surcharge of $20,000"
mercedes-benz,compact,4,8,a9,z,13.7,324,"Surcharge of $20,000"
mercedes-benz,two-seater,4,8,am7,z,13.5,315,"Surcharge of $20,000"
mercedes-benz,two-seater,4,8,am7,z,14,326,"Surcharge of $20,000"
mercedes-benz,two-seater,4,8,am7,z,14,327,"Surcharge of $20,000"
mercedes-benz,two-seater,4,8,am7,z,14,327,"Surcharge of $20,000"
mercedes-benz,full-size,4,8,a9,z,11.8,275,"Surcharge of $20,000"
mercedes-benz,subcompact,4,8,a9,z,13.1,306,"Surcharge of $20,000"
mercedes-benz,compact,4,8,a9,z,11.6,271,"Surcharge of $20,000"
mercedes-benz,full-size,6,12,a7,z,15.1,356,"Surcharge of $20,000"
mercedes-benz,two-seater,3,6,a9,z,10.2,238,"Surcharge of $20,000"
mercedes-benz,compact,2,4,a9,z,9.4,219,"Surcharge of $20,000"
mercedes-benz,subcompact,2,4,a9,z,9.9,231,"Surcharge of $20,000"
mercedes-benz,subcompact,2,4,a9,z,9.5,221,"Surcharge of $20,000"
mercedes-benz,station wagon: small,2,4,a9,z,9.5,221,"Surcharge of $20,000"
mercedes-benz,compact,2,4,am7,z,8.8,204,"Surcharge of $20,000"
mercedes-benz,compact,3,6,a9,z,9.8,213,"Surcharge of $20,000"
mercedes-benz,mid-size,2,4,a9,z,9.4,220,"Surcharge of $20,000"
mercedes-benz,mid-size,3,6,a9,z,10.4,243,"Surcharge of $20,000"
mercedes-benz,subcompact,3,6,a9,z,11.6,271,"Surcharge of $20,000"
mercedes-benz,subcompact,3,6,a9,z,11,257,"Surcharge of $20,000"
mercedes-benz,station wagon: mid-size,3,6,a9,z,10.8,254,"Surcharge of $20,000"
mercedes-benz,suv: standard,4,8,a9,z,16.3,378,"Surcharge of $20,000"
mercedes-benz,suv: small,2,4,am7,z,9,211,"Surcharge of $20,000"
mercedes-benz,suv: small,2,4,am8,z,9,210,"Surcharge of $20,000"
mercedes-benz,suv: small,2,4,a9,z,10,234,"Surcharge of $20,000"
mercedes-benz,suv: small,2,4,a9,z,10,236,"Surcharge of $20,000"
mercedes-benz,suv: standard,2,4,a9,z,10.6,249,"Surcharge of $20,000"
mercedes-benz,suv: standard,3,6,a9,z,11.1,262,"Surcharge of $20,000"
mercedes-benz,suv: standard,3,6,a9,z,11.4,267,"Surcharge of $20,000"
mercedes-benz,suv: standard,4,8,a9,z,13,302,"Surcharge of $20,000"
mercedes-benz,full-size,4,8,a9,z,12.2,286,"Surcharge of $20,000"
mercedes-benz,full-size,6,12,a7,z,15.1,355,"Surcharge of $20,000"
mercedes-benz,special purpose vehicle,2,4,a7,z,10.5,247,"Surcharge of $20,000"
mercedes-benz,special purpose vehicle,2,4,a7,z,10.5,246,"Surcharge of $20,000"
mercedes-benz,special purpose vehicle,2,4,a7,z,11,257,"Surcharge of $20,000"
mercedes-benz,mid-size,3,6,a9,z,10.8,253,"Surcharge of $20,000"
mercedes-benz,full-size,4,8,a9,z,11.3,265,"Surcharge of $20,000"
mercedes-benz,mid-size,4,8,a9,z,11.3,265,"Surcharge of $20,000"
mercedes-benz,subcompact,4,8,a9,z,11.7,273,"Surcharge of $20,000"
mercedes-benz,compact,4,8,a9,z,11.5,270,"Surcharge of $20,000"
mercedes-benz,two-seater,3,6,a9,z,10.5,241,"Surcharge of $20,000"
mercedes-benz,two-seater,4.7,8,a9,z,11.6,270,"Surcharge of $20,000"
mercedes-benz,two-seater,2,4,a9,z,8.8,205,"Surcharge of $20,000"
mini,subcompact,1.5,3,am7,z,7.5,174,"Surcharge of $10,000"
mini,subcompact,1.5,3,am7,z,7.5,174,"Surcharge of $10,000"
mini,mid-size,1.5,3,as8,z,8.5,197,"Surcharge of $20,000"
mini,minicompact,1.5,3,am7,z,7.5,174,"Surcharge of $10,000"
mini,mid-size,1.5,3,as8,z,8.6,200,"Surcharge of $20,000"
mini,subcompact,2,4,am7,z,7.9,184,"Surcharge of $10,000"
mini,subcompact,2,4,am7,z,7.9,184,"Surcharge of $10,000"
mini,mid-size,2,4,as8,z,8.9,207,"Surcharge of $20,000"
mini,minicompact,2,4,am7,z,8.1,191,"Surcharge of $20,000"
mitsubishi,suv: small,1.5,4,av8,x,9.3,216,"Surcharge of $20,000"
mitsubishi,compact,1.2,3,av,x,6.2,143,No Tax or Rebate
mitsubishi,suv: small,2.4,4,av6,x,9.1,212,"Surcharge of $20,000"
mitsubishi,suv: small,3,6,a6,z,10.6,246,"Surcharge of $20,000"
nissan,two-seater,3.7,6,as7,z,11.1,261,"Surcharge of $20,000"
nissan,two-seater,3.7,6,m6,z,11.5,270,"Surcharge of $20,000"
nissan,two-seater,3.7,6,as7,z,11.5,271,"Surcharge of $20,000"
nissan,two-seater,3.7,6,m6,z,11.8,279,"Surcharge of $20,000"
nissan,mid-size,2.5,4,av,x,7.9,186,"Surcharge of $20,000"
nissan,suv: standard,5.6,8,as7,x,15.4,362,"Surcharge of $20,000"
nissan,pickup truck: standard,3.8,6,as9,x,11.6,273,"Surcharge of $20,000"
nissan,pickup truck: standard,3.8,6,as9,x,12.2,287,"Surcharge of $20,000"
nissan,station wagon: mid-size,3.5,6,av7,x,10.3,242,"Surcharge of $20,000"
nissan,special purpose vehicle,2,4,av,x,9.3,218,"Surcharge of $20,000"
nissan,station wagon: small,2,4,av8,x,8.2,192,"Surcharge of $20,000"
nissan,station wagon: small,2,4,m6,x,9.2,217,"Surcharge of $20,000"
nissan,station wagon: small,2,4,av8,x,8.4,198,"Surcharge of $20,000"
nissan,suv: small,3.5,6,av,x,10.2,240,"Surcharge of $20,000"
nissan,suv: small,3.5,6,av,x,10.7,251,"Surcharge of $20,000"
nissan,suv: small,3.5,6,av,x,11,257,"Surcharge of $20,000"
nissan,suv: small,2.5,4,av,x,8.2,192,"Surcharge of $20,000"
nissan,suv: small,2.5,4,av,x,8.7,204,"Surcharge of $20,000"
nissan,mid-size,2,4,m6,x,8,188,"Surcharge of $20,000"
nissan,pickup truck: standard,5.6,8,as9,z,13.3,313,"Surcharge of $20,000"
nissan,pickup truck: standard,5.6,8,as9,z,13.3,313,"Surcharge of $20,000"
nissan,compact,1.6,4,av,x,6.7,158,No Tax or Rebate
porsche,minicompact,3,6,am8,z,11.5,276,"Surcharge of $20,000"
porsche,minicompact,3,6,am8,z,11.6,276,"Surcharge of $20,000"
porsche,minicompact,3,6,am8,z,11.8,277,"Surcharge of $20,000"
porsche,minicompact,3,6,am8,z,11.8,277,"Surcharge of $20,000"
porsche,suv: standard,2.9,6,as8,z,11.9,279,"Surcharge of $20,000"
porsche,suv: standard,4,8,as8,z,14.1,329,"Surcharge of $20,000"
porsche,suv: small,2,4,am7,z,11.3,265,"Surcharge of $20,000"
porsche,suv: small,3,6,am7,z,11.7,272,"Surcharge of $20,000"
porsche,full-size,3,6,am8,z,10.7,250,"Surcharge of $20,000"
porsche,full-size,3,6,am8,z,10.9,253,"Surcharge of $20,000"
porsche,full-size,3,6,am8,z,10.9,253,"Surcharge of $20,000"
porsche,full-size,3,6,am8,z,10.7,250,"Surcharge of $20,000"
porsche,full-size,2.9,6,am8,z,11.2,261,"Surcharge of $20,000"
porsche,full-size,2.9,6,am8,z,11.2,261,"Surcharge of $20,000"
porsche,full-size,2.9,6,am8,z,11.6,273,"Surcharge of $20,000"
porsche,full-size,4,8,am8,z,12.6,295,"Surcharge of $20,000"
porsche,full-size,4,8,am8,z,13.4,313,"Surcharge of $20,000"
porsche,full-size,4,8,am8,z,11.2,261,"Surcharge of $20,000"
porsche,full-size,4,8,am8,z,11.2,261,"Surcharge of $20,000"
porsche,full-size,4,8,am8,z,11.9,279,"Surcharge of $20,000"
ram,pickup truck: standard,5.7,8,a8,x,13.6,320,"Surcharge of $20,000"
ram,pickup truck: standard,5.7,8,a8,x,12.4,290,"Surcharge of $20,000"
ram,pickup truck: standard,3.6,6,a8,x,11.1,260,"Surcharge of $20,000"
ram,pickup truck: standard,5.7,8,a8,x,13.8,325,"Surcharge of $20,000"
ram,pickup truck: standard,5.7,8,a8,x,12.8,299,"Surcharge of $20,000"
rolls-royce,compact,6.6,12,as8,z,17.1,400,"Surcharge of $20,000"
rolls-royce,full-size,6.6,12,as8,z,17.1,400,"Surcharge of $20,000"
rolls-royce,full-size,6.6,12,as8,z,17.1,400,"Surcharge of $20,000"
subaru,minicompact,2,4,as6,z,8.6,200,"Surcharge of $20,000"
subaru,minicompact,2,4,m6,z,9.9,231,"Surcharge of $20,000"
subaru,minicompact,2,4,m6,z,10.2,239,"Surcharge of $20,000"
subaru,suv: small,2,4,av8,x,7.9,185,"Surcharge of $10,000"
subaru,full-size,2.5,4,av8,x,7.9,185,"Surcharge of $10,000"
subaru,compact,2,4,av8,z,11.5,263,"Surcharge of $20,000"
subaru,compact,2,4,m6,z,10.1,236,"Surcharge of $20,000"
subaru,compact,2.5,4,m6,z,12.7,297,"Surcharge of $20,000"
toyota,minicompact,2,4,as6,z,8.7,204,"Surcharge of $20,000"
toyota,minicompact,2,4,m6,z,9.9,232,"Surcharge of $20,000"
toyota,mid-size,3.5,6,as8,x,9.4,220,"Surcharge of $20,000"
toyota,mid-size,2.5,4,as8,x,6.9,164,"Surcharge of $10,000"
toyota,mid-size,2.5,4,av,x,4.9,113,"Rebate of $10,000"
toyota,mid-size,2.5,4,av,x,5.1,121,"Rebate of $10,000"
toyota,compact,2,4,av10,x,6.7,158,No Tax or Rebate
toyota,compact,2,4,av10,x,7,164,"Surcharge of $10,000"
toyota,compact,2,4,m6,x,7.4,173,"Surcharge of $10,000"
toyota,compact,2,4,av10,x,6.7,158,No Tax or Rebate
toyota,compact,2,4,m6,x,7.5,174,"Surcharge of $10,000"
toyota,compact,1.8,4,av,x,4.5,106,"Rebate of $10,000"
toyota,two-seater,3,6,as8,z,8.9,208,"Surcharge of $20,000"
toyota,suv: small,3.5,6,as8,x,10.3,240,"Surcharge of $20,000"
toyota,suv: standard,2.5,4,av,x,6.7,158,No Tax or Rebate
toyota,suv: standard,2.5,4,av,x,6.7,156,No Tax or Rebate
toyota,mid-size,1.8,4,av,x,4.5,106,"Rebate of $10,000"
toyota,mid-size,1.8,4,av,x,4.7,109,"Rebate of $10,000"
toyota,compact,1.5,4,av,x,5.1,120,"Rebate of $10,000"
toyota,suv: small,2.5,4,as8,x,7.9,184,"Surcharge of $10,000"
toyota,suv: small,2.5,4,as8,x,8.2,194,"Surcharge of $20,000"
toyota,suv: small,2.5,4,as8,x,8.6,200,"Surcharge of $20,000"
toyota,suv: small,2.5,4,av,x,6,139,No Tax or Rebate
toyota,suv: standard,5.7,8,as6,x,16.4,385,"Surcharge of $20,000"
toyota,minivan,3.5,6,as8,x,11,259,"Surcharge of $20,000"
toyota,minivan,3.5,6,as8,x,11.7,274,"Surcharge of $20,000"
toyota,pickup truck: small,2.7,4,as6,x,11.2,263,"Surcharge of $20,000"
toyota,pickup truck: small,2.7,4,as6,x,11.7,274,"Surcharge of $20,000"
toyota,pickup truck: small,3.5,6,as6,x,11.9,278,"Surcharge of $20,000"
toyota,pickup truck: small,3.5,6,m6,x,12.9,300,"Surcharge of $20,000"
toyota,pickup truck: standard,5.7,8,as6,x,16.3,381,"Surcharge of $20,000"
toyota,compact,1.5,4,as6,x,6.6,155,No Tax or Rebate
toyota,compact,1.5,4,m6,x,6.9,165,"Surcharge of $10,000"
volkswagen,full-size,2,4,as8,z,10,234,"Surcharge of $20,000"
volkswagen,suv: small,2,4,as8,x,11.7,273,"Surcharge of $20,000"
volkswagen,suv: small,3.6,6,as8,x,12.7,297,"Surcharge of $20,000"
volkswagen,compact,1.4,4,as8,x,7.4,174,"Surcharge of $10,000"
volkswagen,compact,1.4,4,m6,x,7.6,177,"Surcharge of $10,000"
volkswagen,compact,2,4,am7,x,8.7,203,"Surcharge of $20,000"
volkswagen,compact,2,4,m6,x,8.7,203,"Surcharge of $20,000"
volkswagen,compact,1.4,4,as8,x,7,162,"Surcharge of $10,000"
volkswagen,compact,1.4,4,m6,x,7,163,"Surcharge of $10,000"
volkswagen,compact,2,4,am7,x,8.4,196,"Surcharge of $20,000"
volkswagen,compact,2,4,m6,x,8.5,198,"Surcharge of $20,000"
volkswagen,mid-size,2,4,as6,x,8.7,205,"Surcharge of $20,000"
volkswagen,suv: small,2,4,as8,x,9.4,221,"Surcharge of $20,000"
volkswagen,suv: small,2,4,as8,x,10.2,241,"Surcharge of $20,000"
volvo,compact,2,4,as8,z,8.9,208,"Surcharge of $20,000"
volvo,mid-size,2,4,as8,z,9.6,223,"Surcharge of $20,000"
volvo,station wagon: small,2,4,as8,z,8.9,208,"Surcharge of $20,000"
volvo,station wagon: small,2,4,as8,z,9.4,219,"Surcharge of $20,000"
volvo,suv: small,2,4,as8,x,9,210,"Surcharge of $20,000"
volvo,suv: small,2,4,as8,z,9.9,232,"Surcharge of $20,000"
volvo,suv: standard,2,4,as8,z,9.9,232,"Surcharge of $20,000"
acura,compact,2.4,4,am8,z,8.6,199,"Surcharge of $20,000"
acura,two-seater,3.5,6,am9,z,11,256,"Surcharge of $20,000"
acura,suv: small,2,4,as10,z,9.9,232,"Surcharge of $20,000"
acura,suv: small,2,4,as10,z,10.3,242,"Surcharge of $20,000"
acura,compact,2,4,as10,z,9.8,230,"Surcharge of $20,000"
acura,compact,2,4,as10,z,9.8,231,"Surcharge of $20,000"
alfa romeo,mid-size,2,4,a8,z,8.7,205,"Surcharge of $20,000"
alfa romeo,mid-size,2,4,a8,z,9.2,217,"Surcharge of $20,000"
alfa romeo,mid-size,2.9,6,a8,z,11.6,271,"Surcharge of $20,000"
alfa romeo,suv: small,2,4,a8,z,9.3,218,"Surcharge of $20,000"
alfa romeo,suv: small,2,4,a8,z,9.6,226,"Surcharge of $20,000"
alfa romeo,suv: small,2.9,6,a8,z,12.3,288,"Surcharge of $20,000"
aston martin,minicompact,4,8,a8,z,11.5,271,"Surcharge of $20,000"
aston martin,minicompact,5.2,12,a8,z,13.3,312,"Surcharge of $20,000"
aston martin,minicompact,5.2,12,a8,z,13.8,324,"Surcharge of $20,000"
aston martin,suv: standard,4,8,a9,z,15.2,357,"Surcharge of $20,000"
aston martin,two-seater,4,8,a8,z,11.5,270,"Surcharge of $20,000"
aston martin,two-seater,4,8,m7,z,14.2,333,"Surcharge of $20,000"
