make,vehicle_class,engine_liters,cylinders,transmission,fuel_type,fuel_consumption_liters_100km,co2_emissions,co2_bins
7,10,2.7,4.0,2,1,11.2,263.0,0
7,10,3.0,6.0,2,2,8.8,238.0,0
7,10,4.3,6.0,2,1,13.5,318.0,0
7,10,5.3,8.0,2,1,13.8,325.0,0
7,10,5.3,8.0,2,1,14.3,336.0,0
7,10,5.3,8.0,2,1,14.5,340.0,0
7,10,5.3,8.0,2,3,19.0,315.0,0
7,10,5.3,8.0,2,1,12.2,286.0,0
7,10,5.3,8.0,2,1,13.6,319.0,0
7,10,2.7,4.0,2,1,11.7,275.0,0
7,10,2.7,4.0,2,1,11.7,275.0,0
7,10,3.0,6.0,2,2,10.0,268.0,0
7,10,4.3,6.0,2,1,14.0,329.0,0
7,10,4.3,6.0,2,1,14.8,347.0,0
7,10,5.3,8.0,2,1,14.1,331.0,0
7,10,5.3,8.0,2,1,14.8,348.0,0
7,10,5.3,8.0,2,1,14.8,347.0,0
7,10,5.3,8.0,2,3,19.5,326.0,0
7,10,5.3,8.0,2,1,15.0,350.0,0
7,10,5.3,8.0,2,1,15.7,368.0,0
7,10,5.3,8.0,2,1,12.7,299.0,0
7,10,5.3,8.0,2,1,14.4,339.0,0
7,10,5.3,8.0,2,1,12.7,298.0,0
7,10,5.3,8.0,2,1,13.3,313.0,0
7,10,5.3,8.0,2,1,13.1,307.0,0
7,10,5.3,8.0,2,1,13.7,321.0,0
7,10,6.2,8.0,2,0,13.1,306.0,0
7,10,6.2,8.0,2,0,13.8,324.0,0
7,10,6.2,8.0,2,0,14.2,332.0,0
7,10,6.2,8.0,2,0,15.0,352.0,0
7,4,1.4,4.0,4,1,7.0,165.0,1
7,4,1.4,4.0,3,1,7.2,170.0,1
7,8,3.0,6.0,2,2,10.1,272.0,0
7,8,5.3,8.0,2,1,13.2,309.0,0
7,8,5.3,8.0,2,1,13.8,325.0,0
7,8,3.0,6.0,2,2,10.6,277.0,0
7,8,5.3,8.0,2,1,14.0,328.0,0
7,8,5.3,8.0,2,1,14.5,341.0,0
7,8,6.2,8.0,2,0,14.8,347.0,0
7,8,6.2,8.0,2,0,15.3,357.0,0
7,8,3.0,6.0,2,2,9.8,263.0,0
7,8,5.3,8.0,2,1,13.2,309.0,0
7,8,5.3,8.0,2,1,13.8,325.0,0
7,8,3.0,6.0,2,2,10.6,277.0,0
7,8,5.3,8.0,2,1,13.5,317.0,0
7,8,5.3,8.0,2,1,13.9,327.0,0
7,8,6.2,8.0,2,0,14.8,347.0,0
7,8,6.2,8.0,2,0,15.3,357.0,0
7,0,1.2,3.0,4,1,8.0,188.0,0
7,0,1.3,3.0,4,1,7.6,179.0,1
7,0,1.3,3.0,2,1,8.4,196.0,0
7,8,3.6,6.0,2,1,11.1,261.0,0
7,8,3.6,6.0,2,1,11.8,277.0,0
7,0,1.4,4.0,0,1,8.4,196.0,0
7,0,1.4,4.0,0,1,8.6,203.0,0
7,0,1.4,4.0,0,1,9.1,214.0,0
7,0,1.4,4.0,0,1,9.1,214.0,0
8,7,3.6,6.0,2,1,10.3,242.0,0
8,7,5.7,8.0,2,1,12.3,289.0,0
8,7,3.6,6.0,2,1,11.0,258.0,0
8,11,3.6,6.0,2,1,10.6,249.0,0
8,11,3.6,6.0,2,1,10.6,249.0,0
8,11,3.6,6.0,2,1,12.0,279.0,0
9,3,3.6,6.0,2,1,10.3,242.0,0
9,3,5.7,8.0,2,1,12.3,289.0,0
9,3,5.7,8.0,3,0,13.1,307.0,0
9,3,6.4,8.0,2,0,13.1,306.0,0
9,3,6.4,8.0,3,0,13.9,325.0,0
9,3,3.6,6.0,2,1,11.0,258.0,0
9,3,6.4,8.0,2,0,13.1,306.0,0
9,3,6.4,8.0,3,0,13.9,325.0,0
9,3,6.2,8.0,2,0,14.5,339.0,0
9,3,6.2,8.0,3,0,15.1,352.0,0
9,3,6.2,8.0,2,0,15.3,359.0,0
9,3,6.2,8.0,3,0,15.1,352.0,0
9,7,3.6,6.0,2,1,10.3,242.0,0
9,7,5.7,8.0,2,1,12.3,289.0,0
9,7,6.4,8.0,2,0,13.1,306.0,0
9,7,3.6,6.0,2,1,11.0,258.0,0
9,7,6.4,8.0,2,0,13.1,306.0,0
9,7,6.2,8.0,2,0,15.6,368.0,0
9,8,3.6,6.0,2,1,11.3,265.0,0
9,8,5.7,8.0,2,1,14.1,331.0,0
9,8,6.4,8.0,2,0,15.6,363.0,0
9,8,6.2,8.0,2,0,17.4,410.0,0
10,0,1.3,4.0,2,1,9.1,221.0,0
11,0,2.3,4.0,0,1,11.2,264.0,0
11,0,2.3,4.0,3,1,11.3,265.0,0
11,0,2.7,6.0,0,1,12.2,287.0,0
11,0,2.3,4.0,0,1,13.6,318.0,0
11,0,2.3,4.0,3,1,14.1,330.0,0
11,0,2.7,6.0,0,1,13.4,315.0,0
11,0,2.3,4.0,0,1,13.1,308.0,0
11,0,2.3,4.0,3,1,13.2,310.0,0
11,0,2.3,4.0,0,1,13.1,308.0,0
11,0,2.7,6.0,0,1,13.9,327.0,0
11,0,1.5,3.0,2,1,8.9,209.0,0
11,0,2.0,4.0,0,1,10.1,238.0,0
11,0,1.0,3.0,0,1,8.4,197.0,0
11,0,2.0,4.0,0,1,9.2,217.0,0
11,0,2.0,4.0,2,1,9.8,229.0,0
11,0,2.0,4.0,2,1,10.0,236.0,0
11,0,2.0,4.0,0,1,10.1,237.0,0
11,0,2.7,6.0,0,1,11.1,262.0,0
11,0,1.5,3.0,2,1,7.8,182.0,1
11,0,1.5,3.0,2,1,8.4,198.0,0
11,0,2.0,4.0,2,1,9.1,213.0,0
11,0,2.5,4.0,4,1,5.8,136.0,3
11,0,2.5,4.0,4,1,5.9,139.0,3
11,8,3.5,6.0,0,1,12.6,295.0,0
11,8,3.5,6.0,0,1,13.1,308.0,0
11,8,2.3,4.0,2,1,10.3,242.0,0
11,8,2.3,4.0,0,1,10.3,242.0,0
11,8,3.0,6.0,0,1,11.8,277.0,0
11,8,2.3,4.0,0,1,11.4,268.0,0
11,8,3.3,6.0,0,1,9.6,225.0,0
11,10,2.7,6.0,0,1,10.8,253.0,0
11,10,3.3,6.0,0,1,11.0,259.0,0
11,10,3.3,6.0,0,3,14.8,242.0,0
11,10,3.5,6.0,0,1,11.7,274.0,0
11,10,5.0,8.0,0,1,12.2,287.0,0
11,10,5.0,8.0,0,3,17.6,291.0,0
11,10,2.7,6.0,0,1,11.5,271.0,0
11,10,3.0,6.0,0,2,10.7,287.0,0
11,10,3.3,6.0,0,1,11.7,275.0,0
11,10,3.3,6.0,0,3,15.4,252.0,0
11,10,3.5,6.0,0,1,12.0,282.0,0
11,10,5.0,8.0,0,1,13.1,307.0,0
11,10,5.0,8.0,0,3,18.3,303.0,0
11,10,3.5,6.0,0,1,9.3,217.0,0
11,10,3.5,6.0,0,1,9.8,229.0,0
11,1,3.5,6.0,1,0,16.6,393.0,0
11,4,2.3,4.0,2,1,9.4,221.0,0
11,4,2.3,4.0,0,1,9.4,222.0,0
11,4,2.3,4.0,0,1,10.3,242.0,0
11,4,2.3,4.0,3,1,9.9,233.0,0
11,4,2.3,4.0,3,1,10.5,246.0,0
11,4,5.0,8.0,0,1,12.8,300.0,0
11,4,5.0,8.0,3,1,13.4,314.0,0
11,4,2.3,4.0,2,1,10.4,244.0,0
11,4,2.3,4.0,0,1,10.3,241.0,0
11,4,2.3,4.0,0,1,10.7,251.0,0
11,4,2.3,4.0,3,1,10.4,244.0,0
11,4,2.3,4.0,3,1,11.0,258.0,0
11,4,5.0,8.0,0,1,13.3,312.0,0
11,4,5.0,8.0,0,1,12.9,303.0,0
11,4,5.0,8.0,3,1,13.9,325.0,0
11,10,2.3,4.0,0,1,10.9,256.0,0
11,10,2.3,4.0,0,1,12.2,287.0,0
11,4,5.2,8.0,1,0,16.7,393.0,0
11,12,3.5,6.0,0,1,14.5,341.0,0
11,12,3.5,6.0,0,3,19.3,321.0,0
11,12,3.5,6.0,0,1,15.1,354.0,0
11,12,3.5,6.0,0,3,19.9,331.0,0
11,13,2.0,4.0,0,1,9.3,217.0,0
11,13,2.0,4.0,0,1,9.3,217.0,0
11,13,2.0,4.0,0,3,12.6,209.0,0
11,13,2.5,4.0,0,1,10.6,247.0,0
11,13,2.0,4.0,0,1,9.2,214.0,0
11,13,2.0,4.0,0,1,9.2,214.0,0
11,13,2.0,4.0,0,3,12.5,208.0,0
11,13,2.5,4.0,0,1,10.7,251.0,0
12,2,2.0,4.0,3,0,10.9,255.0,0
12,2,2.0,4.0,0,0,10.1,236.0,0
12,2,3.3,6.0,0,0,12.0,284.0,0
12,7,2.5,4.0,0,0,9.5,225.0,0
12,7,3.5,6.0,0,0,11.2,262.0,0
12,7,5.0,8.0,0,0,12.8,303.0,0
12,8,2.5,4.0,0,0,10.5,248.0,0
12,8,3.5,6.0,0,0,11.8,279.0,0
13,8,2.0,4.0,2,1,9.4,221.0,0
13,8,2.5,4.0,2,1,10.2,238.0,0
13,8,3.6,6.0,2,1,10.7,250.0,0
13,8,2.0,4.0,2,1,9.7,227.0,0
13,8,3.6,6.0,2,1,10.9,256.0,0
13,9,2.5,4.0,2,1,10.9,257.0,0
13,9,2.8,4.0,2,2,10.1,294.0,0
13,9,3.6,6.0,2,1,11.3,263.0,0
13,9,2.5,4.0,2,1,11.4,268.0,0
13,9,2.8,4.0,2,2,10.5,294.0,0
13,9,3.6,6.0,2,1,13.1,306.0,0
13,10,2.7,4.0,2,1,11.2,263.0,0
13,10,2.7,4.0,2,1,11.2,263.0,0
13,10,3.0,6.0,2,2,9.1,245.0,0
13,10,4.3,6.0,2,1,13.5,318.0,0
13,10,5.3,8.0,2,1,13.8,325.0,0
13,10,5.3,8.0,2,1,14.3,336.0,0
13,10,5.3,8.0,2,1,14.5,340.0,0
13,10,5.3,8.0,2,3,19.0,315.0,0
13,10,5.3,8.0,2,1,12.3,288.0,0
13,10,5.3,8.0,2,1,13.7,321.0,0
13,10,2.7,4.0,2,1,12.3,288.0,0
13,10,2.7,4.0,2,1,12.6,295.0,0
13,10,3.0,6.0,2,2,10.0,268.0,0
13,10,3.0,6.0,2,2,10.0,268.0,0
13,10,4.3,6.0,2,1,14.0,329.0,0
13,10,5.3,8.0,2,1,14.1,331.0,0
13,10,5.3,8.0,2,1,14.8,348.0,0
13,10,5.3,8.0,2,1,14.8,347.0,0
13,10,5.3,8.0,2,3,19.5,326.0,0
13,10,5.3,8.0,2,1,15.1,355.0,0
13,10,5.3,8.0,2,1,13.3,313.0,0
13,10,5.3,8.0,2,1,14.8,349.0,0
13,10,5.3,8.0,2,1,13.3,312.0,0
13,10,5.3,8.0,2,1,14.8,348.0,0
13,10,5.3,8.0,2,1,12.7,298.0,0
13,10,5.3,8.0,2,1,13.3,313.0,0
13,10,5.3,8.0,2,1,13.1,307.0,0
13,10,5.3,8.0,2,1,13.7,321.0,0
13,10,6.2,8.0,2,0,13.5,316.0,0
13,10,6.2,8.0,2,0,14.3,335.0,0
13,10,6.2,8.0,2,0,14.2,332.0,0
13,10,6.2,8.0,2,0,15.0,352.0,0
13,0,1.5,4.0,2,1,8.6,201.0,0
13,0,1.5,4.0,2,1,9.0,211.0,0
13,8,3.0,6.0,2,2,10.1,272.0,0
13,8,5.3,8.0,2,1,13.2,309.0,0
13,8,5.3,8.0,2,1,13.8,325.0,0
13,8,3.0,6.0,2,2,10.6,277.0,0
13,8,5.3,8.0,2,1,13.5,317.0,0
13,8,5.3,8.0,2,1,13.9,327.0,0
13,8,6.2,8.0,2,0,14.8,347.0,0
13,8,6.2,8.0,2,0,15.3,357.0,0
13,8,3.0,6.0,2,2,10.1,272.0,0
13,8,5.3,8.0,2,1,13.2,309.0,0
13,8,5.3,8.0,2,1,13.8,325.0,0
13,8,3.0,6.0,2,2,10.6,277.0,0
13,8,5.3,8.0,2,1,14.0,328.0,0
13,8,5.3,8.0,2,1,14.5,341.0,0
13,8,6.2,8.0,2,0,14.8,347.0,0
13,8,6.2,8.0,2,0,15.3,357.0,0
14,7,1.5,4.0,4,1,7.2,168.0,1
14,7,1.5,4.0,4,1,7.5,176.0,1
14,7,2.0,4.0,0,1,9.1,211.0,0
14,7,2.0,4.0,4,1,5.0,117.0,2
14,7,2.0,4.0,4,1,5.5,129.0,3
14,7,1.5,4.0,3,1,7.3,171.0,1
14,7,1.5,4.0,4,0,7.4,172.0,1
14,7,1.5,4.0,3,0,7.3,171.0,1
14,3,1.5,4.0,4,1,7.1,165.0,1
14,3,2.0,4.0,4,1,7.1,167.0,1
14,3,2.0,4.0,4,1,7.4,172.0,1
14,7,2.0,4.0,3,0,9.6,223.0,0
14,0,1.5,4.0,4,1,7.7,180.0,1
14,0,1.5,4.0,4,1,8.1,189.0,0
14,6,1.8,4.0,4,1,7.8,181.0,1
14,6,1.8,4.0,4,1,8.2,193.0,0
14,6,1.8,4.0,4,1,8.5,200.0,0
14,3,1.5,4.0,4,1,4.9,115.0,2
14,2,1.5,4.0,4,1,4.9,115.0,2
14,11,3.5,6.0,0,1,10.6,248.0,0
14,0,3.5,6.0,0,1,11.3,265.0,0
14,0,3.5,6.0,0,1,11.0,256.0,0
14,10,3.5,6.0,0,1,11.5,271.0,0
15,3,1.6,4.0,1,1,7.6,179.0,1
15,3,2.0,4.0,4,1,6.7,157.0,3
15,3,2.0,4.0,4,1,6.4,152.0,3
15,3,2.0,4.0,3,1,7.8,185.0,1
15,3,1.6,4.0,1,1,4.4,103.0,2
15,7,1.6,4.0,1,1,4.2,99.0,2
15,7,1.6,4.0,1,1,4.0,94.0,2
15,0,2.0,4.0,0,1,7.9,187.0,0
15,0,1.6,4.0,1,1,8.6,201.0,0
15,0,2.0,4.0,0,1,8.6,202.0,0
15,8,3.8,6.0,0,1,10.5,250.0,0
15,8,3.8,6.0,0,1,11.1,265.0,0
15,0,2.5,4.0,0,1,9.1,214.0,0
15,0,2.5,4.0,1,1,9.9,233.0,0
15,0,2.5,4.0,0,1,10.0,235.0,0
15,0,1.6,4.0,1,1,7.4,176.0,1
15,7,1.6,4.0,0,1,7.7,182.0,1
15,7,2.5,4.0,1,1,8.8,208.0,0
15,7,2.5,4.0,0,1,7.7,182.0,1
15,7,2.0,4.0,1,1,5.0,117.0,2
15,0,2.0,4.0,0,1,9.1,216.0,0
15,0,2.0,4.0,0,1,10.1,239.0,0
15,0,2.4,4.0,0,1,10.1,241.0,0
15,2,2.0,4.0,1,0,10.5,248.0,0
15,2,2.0,4.0,3,0,9.5,226.0,0
15,3,1.6,4.0,4,1,7.5,178.0,1
15,3,1.6,4.0,3,1,7.8,184.0,1
16,3,3.0,6.0,0,0,10.8,254.0,0
16,3,3.0,6.0,0,0,11.1,261.0,0
16,4,3.0,6.0,0,0,10.7,252.0,0
16,4,3.0,6.0,0,0,11.0,259.0,0
16,0,2.0,4.0,4,0,9.7,229.0,0
16,8,5.6,8.0,0,0,15.1,356.0,0
17,1,2.0,4.0,0,0,9.2,215.0,0
17,1,2.0,4.0,0,0,9.2,215.0,0
17,1,3.0,6.0,0,0,11.3,265.0,0
17,1,3.0,6.0,0,0,11.3,265.0,0
17,1,5.0,8.0,0,0,12.7,299.0,0
17,1,5.0,8.0,0,0,12.7,299.0,0
18,0,2.0,4.0,2,1,9.1,214.0,0
18,0,2.4,4.0,2,1,9.3,219.0,0
18,0,3.2,6.0,2,1,10.2,240.0,0
18,0,2.0,4.0,2,1,9.8,229.0,0
18,0,2.4,4.0,2,1,9.8,230.0,0
18,0,3.2,6.0,2,1,10.6,249.0,0
18,0,2.0,4.0,2,1,10.2,240.0,0
18,0,3.2,6.0,2,1,11.1,259.0,0
18,0,3.2,6.0,2,1,11.5,268.0,0
18,0,2.4,4.0,2,1,9.3,218.0,0
18,0,2.4,4.0,2,1,9.5,222.0,0
18,10,3.0,6.0,2,2,9.8,263.0,0
18,10,3.0,6.0,2,2,10.0,271.0,0
18,10,3.6,6.0,2,1,12.3,290.0,0
18,10,3.6,6.0,3,1,12.6,296.0,0
18,8,3.6,6.0,2,1,11.3,265.0,0
18,8,5.7,8.0,2,1,14.1,331.0,0
18,8,6.4,8.0,2,0,15.7,368.0,0
18,8,6.2,8.0,2,0,17.7,413.0,0
18,8,3.6,6.0,2,1,11.3,266.0,0
18,0,1.3,4.0,2,1,8.7,204.0,0
18,0,2.4,4.0,2,1,9.5,222.0,0
18,0,1.3,4.0,2,1,9.2,222.0,0
18,0,1.3,4.0,2,1,9.9,231.0,0
18,0,2.4,4.0,2,1,9.8,230.0,0
18,0,2.0,4.0,2,1,10.3,241.0,0
18,0,3.6,6.0,2,1,11.0,258.0,0
18,0,3.6,6.0,3,1,11.8,277.0,0
18,0,2.0,4.0,2,1,10.8,251.0,0
18,0,3.0,6.0,2,2,9.5,255.0,0
18,0,3.0,6.0,2,2,10.2,275.0,0
18,0,3.6,6.0,2,1,11.2,262.0,0
18,0,3.6,6.0,3,1,12.2,285.0,0
19,3,1.6,4.0,1,1,7.8,184.0,1
19,3,2.0,4.0,4,1,6.9,164.0,1
19,3,2.0,4.0,3,1,7.6,180.0,1
19,7,1.6,4.0,1,1,8.0,190.0,0
19,7,1.6,4.0,3,1,8.8,209.0,0
19,7,2.0,4.0,4,1,7.1,169.0,1
19,7,2.5,4.0,1,1,8.7,207.0,0
19,7,1.6,4.0,0,1,8.2,193.0,0
19,6,1.6,4.0,1,1,4.6,110.0,2
19,6,1.6,4.0,1,1,4.6,110.0,2
19,6,1.6,4.0,1,1,5.3,124.0,2
19,2,1.6,4.0,4,1,6.7,159.0,3
19,2,1.6,4.0,3,1,7.0,166.0,1
19,11,3.3,6.0,0,1,11.5,272.0,0
19,0,2.0,4.0,4,1,7.7,182.0,1
19,0,1.6,4.0,1,1,8.7,205.0,0
19,0,2.0,4.0,4,1,8.2,195.0,0
19,0,2.5,4.0,1,1,9.9,233.0,0
19,0,2.5,4.0,0,1,9.7,227.0,0
19,6,2.0,4.0,4,1,7.9,187.0,0
19,0,2.4,4.0,0,1,9.0,214.0,0
19,0,2.0,4.0,0,1,11.0,261.0,0
19,0,2.4,4.0,0,1,10.0,237.0,0
19,3,3.3,6.0,0,0,11.8,279.0,0
19,0,3.8,6.0,0,1,11.3,265.0,0
20,1,6.5,12.0,1,0,22.4,520.0,0
20,1,6.5,12.0,1,0,22.4,520.0,0
20,1,6.5,12.0,1,0,22.2,515.0,0
20,1,6.5,12.0,1,0,22.2,515.0,0
20,1,5.2,10.0,1,0,15.7,370.0,0
20,1,5.2,10.0,1,0,15.7,371.0,0
20,1,5.2,10.0,1,0,15.7,370.0,0
20,1,5.2,10.0,1,0,15.7,371.0,0
20,8,4.0,8.0,0,0,16.9,384.0,0
22,3,2.5,4.0,0,1,8.4,197.0,0
22,3,2.5,4.0,4,1,5.3,124.0,2
22,3,3.5,6.0,0,1,9.1,213.0,0
22,3,3.5,6.0,0,1,9.4,219.0,0
22,8,4.6,8.0,0,0,14.5,337.0,0
22,2,2.0,4.0,0,0,9.5,221.0,0
22,2,3.5,6.0,0,0,10.8,253.0,0
22,2,3.5,6.0,0,0,10.8,253.0,0
22,4,5.0,8.0,0,0,12.6,294.0,0
22,5,5.0,8.0,0,0,13.0,304.0,0
22,4,3.5,6.0,4,0,8.1,189.0,0
22,3,3.5,6.0,0,0,11.1,269.0,0
22,3,3.5,6.0,4,0,9.2,213.0,0
22,8,5.7,8.0,0,0,16.9,395.0,0
22,0,2.0,4.0,0,0,9.7,226.0,0
22,0,2.0,4.0,0,0,9.9,232.0,0
22,0,2.5,4.0,4,1,7.5,175.0,1
22,4,3.5,6.0,0,0,10.8,253.0,0
22,4,3.5,6.0,0,0,10.8,253.0,0
22,4,5.0,8.0,0,0,12.2,285.0,0
22,0,3.5,6.0,0,1,10.8,252.0,0
22,0,3.5,6.0,0,1,11.1,268.0,0
22,8,3.5,6.0,4,0,7.9,185.0,1
22,8,3.5,6.0,4,0,8.1,190.0,0
22,3,2.0,4.0,0,1,7.2,168.0,1
22,2,2.0,4.0,4,1,5.6,130.0,3
22,2,2.0,4.0,4,1,6.0,140.0,3
23,8,3.0,6.0,0,1,11.9,280.0,0
23,0,2.0,4.0,0,1,9.8,229.0,0
23,0,2.3,4.0,0,1,9.9,232.0,0
23,0,2.0,4.0,2,1,10.7,252.0,0
23,0,2.0,4.0,0,1,10.7,252.0,0
23,0,2.7,6.0,0,1,11.1,262.0,0
23,8,3.5,6.0,0,1,13.5,316.0,0
24,3,3.0,6.0,0,0,11.9,277.0,0
24,3,3.0,6.0,0,0,11.9,277.0,0
24,3,3.0,6.0,0,0,12.6,293.0,0
24,3,3.8,8.0,0,0,14.9,348.0,0
24,8,3.0,6.0,0,0,13.2,308.0,0
24,8,3.0,6.0,0,0,13.2,308.0,0
24,8,3.8,8.0,0,0,15.0,349.0,0
24,8,3.8,8.0,0,0,15.0,349.0,0
24,7,3.0,6.0,0,0,12.5,291.0,0
24,7,3.0,6.0,0,0,12.6,293.0,0
24,7,3.8,8.0,0,0,14.9,348.0,0
25,2,2.0,4.0,0,1,7.7,179.0,1
25,2,2.0,4.0,3,1,8.0,186.0,0
25,2,2.0,4.0,0,1,8.1,189.0,0
25,0,2.0,4.0,0,1,8.1,189.0,0
25,0,2.5,4.0,0,1,8.3,194.0,0
25,0,2.0,4.0,0,1,8.6,202.0,0
25,0,2.5,4.0,0,1,8.9,208.0,0
25,0,2.5,4.0,0,1,9.3,220.0,0
25,0,2.5,4.0,0,1,8.8,206.0,0
25,0,2.5,4.0,0,1,8.5,201.0,0
25,0,2.5,4.0,0,1,9.3,217.0,0
25,0,2.5,4.0,0,1,9.0,208.0,0
25,0,2.5,4.0,0,1,9.8,230.0,0
25,0,2.5,4.0,0,1,10.5,244.0,0
25,2,2.0,4.0,0,1,7.6,178.0,1
25,2,2.0,4.0,3,1,7.7,180.0,1
25,2,2.5,4.0,0,1,7.8,184.0,1
25,2,2.5,4.0,0,1,8.2,193.0,0
25,2,2.5,4.0,0,1,8.8,207.0,0
25,3,2.0,4.0,0,1,7.7,181.0,1
25,3,2.0,4.0,3,1,7.8,181.0,1
25,3,2.5,4.0,0,1,8.1,190.0,0
25,3,2.5,4.0,3,1,8.4,197.0,0
25,3,2.5,4.0,0,1,8.5,200.0,0
25,3,2.5,4.0,0,1,8.9,209.0,0
25,3,2.5,4.0,0,1,8.0,187.0,0
25,3,2.5,4.0,0,1,8.9,208.0,0
25,1,2.0,4.0,0,0,7.9,186.0,0
25,1,2.0,4.0,3,0,8.1,189.0,0
26,4,2.0,4.0,1,0,8.4,197.0,0
26,6,2.0,4.0,1,0,8.2,193.0,0
26,4,2.0,4.0,1,0,9.5,224.0,0
26,6,2.0,4.0,1,0,9.5,224.0,0
26,2,3.0,6.0,2,0,11.3,266.0,0
26,4,3.0,6.0,2,0,10.7,251.0,0
26,4,3.0,6.0,2,0,10.8,254.0,0
26,6,3.0,6.0,2,0,10.6,249.0,0
26,2,4.0,8.0,2,0,11.4,269.0,0
26,2,4.0,8.0,2,0,11.4,269.0,0
26,4,4.0,8.0,2,0,12.0,281.0,0
26,4,4.0,8.0,2,0,11.6,273.0,0
26,2,2.0,4.0,1,0,9.5,224.0,0
26,2,2.0,4.0,1,0,10.3,242.0,0
26,2,3.0,6.0,2,0,10.3,242.0,0
26,3,3.0,6.0,2,0,9.5,225.0,0
26,4,3.0,6.0,2,0,10.2,239.0,0
26,4,3.0,6.0,2,0,10.0,235.0,0
26,14,3.0,6.0,2,0,10.1,238.0,0
26,3,4.0,8.0,2,0,12.8,301.0,0
26,14,4.0,8.0,2,0,12.8,300.0,0
26,8,4.0,8.0,2,0,17.2,396.0,0
26,0,2.0,4.0,1,0,9.4,219.0,0
26,0,2.0,4.0,1,0,10.4,243.0,0
26,0,2.0,4.0,1,0,10.1,237.0,0
26,0,3.0,6.0,2,0,11.6,272.0,0
26,0,3.0,6.0,2,0,11.7,277.0,0
26,0,4.0,8.0,2,0,13.5,319.0,0
26,0,4.0,8.0,2,0,13.2,311.0,0
26,8,3.0,6.0,2,0,12.1,285.0,0
26,8,3.0,6.0,2,0,11.7,273.0,0
26,8,4.0,8.0,2,0,14.5,340.0,0
26,8,4.0,8.0,2,0,14.7,347.0,0
26,8,4.0,8.0,2,0,14.8,347.0,0
26,2,3.0,6.0,2,0,10.9,255.0,0
26,2,4.0,8.0,2,0,13.7,322.0,0
26,2,4.0,8.0,2,0,13.3,312.0,0
26,1,4.0,8.0,1,0,14.2,332.0,0
26,1,4.0,8.0,1,0,14.1,330.0,0
26,1,4.0,8.0,1,0,14.4,339.0,0
26,4,4.0,8.0,2,0,13.5,317.0,0
26,2,4.0,8.0,2,0,12.4,293.0,0
26,2,2.0,4.0,2,0,8.7,204.0,0
26,4,2.0,4.0,2,0,9.5,223.0,0
26,4,2.0,4.0,2,0,9.0,210.0,0
26,6,2.0,4.0,2,0,9.1,214.0,0
26,2,2.0,4.0,1,0,8.6,201.0,0
26,2,3.0,6.0,2,0,9.4,222.0,0
26,3,2.0,4.0,2,0,9.4,221.0,0
26,3,3.0,6.0,2,0,9.2,217.0,0
26,4,3.0,6.0,2,0,9.3,219.0,0
26,4,3.0,6.0,2,0,9.3,218.0,0
26,14,3.0,6.0,2,0,9.6,226.0,0
26,8,4.0,8.0,2,0,13.1,307.0,0
26,0,2.0,4.0,1,0,8.7,203.0,0
26,0,2.0,4.0,1,0,9.2,216.0,0
26,0,2.0,4.0,2,0,10.0,235.0,0
26,0,2.0,4.0,2,0,9.6,226.0,0
26,8,2.0,4.0,2,0,10.8,254.0,0
26,8,3.0,6.0,2,0,10.4,244.0,0
26,8,3.0,6.0,2,0,11.0,257.0,0
26,8,4.0,8.0,2,0,13.0,305.0,0
26,8,4.0,8.0,2,0,14.8,346.0,0
26,13,2.0,4.0,2,0,11.5,268.0,0
26,13,2.0,4.0,2,0,11.5,268.0,0
26,13,2.0,4.0,2,0,12.2,284.0,0
26,4,4.0,8.0,2,0,12.0,282.0,0
26,2,4.0,8.0,2,0,12.0,282.0,0
27,4,1.5,3.0,1,0,7.5,176.0,1
27,4,1.5,3.0,3,0,7.7,180.0,1
27,4,1.5,3.0,1,0,7.5,176.0,1
27,4,1.5,3.0,3,0,7.7,180.0,1
27,3,1.5,3.0,0,0,8.5,198.0,0
27,5,1.5,3.0,1,0,7.5,176.0,1
27,5,1.5,3.0,3,0,7.7,180.0,1
27,3,1.5,3.0,0,0,8.8,206.0,0
27,4,2.0,4.0,1,0,7.9,184.0,1
27,4,2.0,4.0,3,0,8.8,206.0,0
27,4,2.0,4.0,1,0,7.9,184.0,1
27,4,2.0,4.0,3,0,8.8,206.0,0
27,3,2.0,4.0,0,0,8.9,207.0,0
27,5,2.0,4.0,1,0,8.1,191.0,0
27,5,2.0,4.0,3,0,9.0,209.0,0
27,3,2.0,4.0,0,0,9.1,212.0,0
27,4,2.0,4.0,0,0,8.1,190.0,0
27,4,2.0,4.0,3,0,8.8,206.0,0
27,3,2.0,4.0,0,0,9.0,210.0,0
27,5,2.0,4.0,0,0,8.3,194.0,0
27,3,2.0,4.0,0,0,9.0,210.0,0
27,4,2.0,4.0,0,0,8.9,208.0,0
28,2,1.2,3.0,4,1,6.2,143.0,3
28,2,1.2,3.0,3,1,6.5,151.0,3
28,0,2.0,4.0,4,1,8.8,206.0,0
28,0,2.0,4.0,4,1,9.2,213.0,0
28,0,2.4,4.0,4,1,9.4,218.0,0
29,3,2.5,4.0,4,1,7.9,187.0,0
29,3,2.5,4.0,4,1,8.1,190.0,0
29,8,5.6,8.0,0,0,15.4,362.0,0
29,4,3.8,6.0,1,0,12.8,300.0,0
29,3,1.6,4.0,4,1,7.2,169.0,1
29,3,3.5,6.0,4,0,9.9,233.0,0
29,14,3.5,6.0,4,1,10.2,240.0,0
